session_id,user_id,session_start,session_end,device_type,referral_source,zip_code,pages_viewed,bounce,converted
SID01513,UID283,2025-03-06 09:35:00,2025-03-06 09:40:00,desktop,organic,10001,1,True,False
SID01514,UID8,2025-03-01 14:55:48,2025-03-01 15:01:48,mobile,organic,60601,2,False,False
SID01515,UID283,2025-03-16 11:03:25,2025-03-16 11:07:25,mobile,organic,73301,1,True,False
SID01516,UID209,2025-03-01 00:42:43,2025-03-01 00:58:43,desktop,direct,73301,2,False,True
SID01517,UID48,2025-03-25 23:31:00,2025-03-25 23:37:00,mobile,direct,73301,1,True,False
SID01518,UID116,2025-03-05 06:12:32,2025-03-05 06:24:32,mobile,organic,73301,2,False,False
SID01519,UID431,2025-03-27 10:52:04,2025-03-27 11:07:04,desktop,paid_search,60601,2,False,False
SID01520,UID468,2025-03-25 03:28:47,2025-03-25 03:29:47,tablet,paid_social,10001,3,False,False
SID01521,UID59,2025-03-21 03:18:41,2025-03-21 03:35:41,mobile,organic,60601,3,True,False
SID01522,UID237,2025-03-11 23:15:09,2025-03-11 23:26:09,desktop,direct,85001,3,False,False
SID01523,UID485,2025-03-30 11:16:14,2025-03-30 11:28:14,mobile,paid_search,60601,2,False,False
SID01524,UID61,2025-03-11 06:08:18,2025-03-11 06:17:18,mobile,direct,10001,4,True,False
SID01525,UID332,2025-03-09 03:12:19,2025-03-09 03:18:19,desktop,organic,90001,4,False,False
SID01526,UID427,2025-03-09 17:59:01,2025-03-09 18:04:01,desktop,paid_search,10001,2,False,True
SID01527,UID79,2025-03-21 20:18:39,2025-03-21 20:21:39,mobile,organic,10001,9,False,False
SID01528,UID256,2025-03-09 15:43:30,2025-03-09 15:57:30,desktop,paid_search,85001,4,False,False
SID01529,UID478,2025-03-28 16:39:01,2025-03-28 16:44:01,mobile,paid_search,10001,4,True,False
SID01530,UID367,2025-03-22 17:32:41,2025-03-22 17:51:41,desktop,organic,73301,4,False,False
SID01531,UID150,2025-03-19 12:56:58,2025-03-19 13:08:58,desktop,paid_social,60601,1,True,False
SID01532,UID261,2025-03-01 05:46:14,2025-03-01 05:52:14,desktop,paid_search,90001,2,False,False
SID01533,UID362,2025-03-01 19:00:28,2025-03-01 19:03:28,desktop,organic,85001,1,True,False
SID01534,UID140,2025-03-25 19:45:44,2025-03-25 19:49:44,tablet,paid_social,10001,6,False,False
SID01535,UID213,2025-03-09 21:10:25,2025-03-09 21:25:25,desktop,paid_search,60601,4,False,False
SID01536,UID428,2025-03-08 20:36:23,2025-03-08 20:40:23,mobile,paid_search,60601,3,False,False
SID01537,UID248,2025-03-14 06:59:56,2025-03-14 07:15:56,desktop,direct,90001,3,False,False
SID01538,UID242,2025-03-01 09:22:57,2025-03-01 09:31:57,mobile,direct,10001,3,False,False
SID01539,UID125,2025-03-08 04:18:28,2025-03-08 04:30:28,mobile,paid_search,73301,6,False,False
SID01540,UID234,2025-03-08 11:17:35,2025-03-08 11:26:35,mobile,organic,90001,2,True,False
SID01541,UID283,2025-03-04 17:06:57,2025-03-04 17:14:57,mobile,paid_search,73301,5,False,False
SID01542,UID75,2025-03-07 22:06:36,2025-03-07 22:14:36,mobile,organic,90001,2,False,False
SID01543,UID197,2025-03-18 09:31:20,2025-03-18 09:47:20,mobile,organic,73301,3,True,False
SID01544,UID98,2025-03-10 02:24:32,2025-03-10 02:41:32,desktop,paid_social,10001,5,False,False
SID01545,UID472,2025-03-25 07:21:28,2025-03-25 07:36:28,mobile,direct,90001,7,False,False
SID01546,UID307,2025-03-26 20:49:59,2025-03-26 21:02:59,mobile,organic,90001,4,False,False
SID01547,UID261,2025-03-10 19:05:09,2025-03-10 19:08:09,mobile,organic,90001,1,True,False
SID01548,UID383,2025-03-22 17:20:23,2025-03-22 17:23:23,desktop,paid_search,73301,4,False,False
SID01549,UID451,2025-03-17 12:16:10,2025-03-17 12:17:10,tablet,organic,85001,1,True,False
SID01550,UID70,2025-03-14 16:29:26,2025-03-14 16:32:26,mobile,paid_search,10001,4,True,False
SID01551,UID443,2025-03-16 17:14:07,2025-03-16 17:22:07,mobile,organic,73301,3,False,False
SID01552,UID36,2025-03-17 21:30:06,2025-03-17 21:41:06,desktop,paid_search,73301,1,True,False
SID01553,UID142,2025-03-26 10:11:06,2025-03-26 10:27:06,desktop,direct,10001,5,False,False
SID01554,UID396,2025-03-04 02:56:09,2025-03-04 03:14:09,desktop,organic,85001,1,True,False
SID01555,UID405,2025-03-28 11:57:12,2025-03-28 12:14:12,desktop,paid_search,73301,4,False,False
SID01556,UID438,2025-03-29 20:27:54,2025-03-29 20:32:54,desktop,organic,90001,4,False,False
SID01557,UID213,2025-03-25 01:20:53,2025-03-25 01:25:53,mobile,direct,10001,1,True,False
SID01558,UID175,2025-03-27 02:35:24,2025-03-27 02:50:24,mobile,organic,60601,4,False,False
SID01559,UID479,2025-03-06 08:13:11,2025-03-06 08:30:11,mobile,paid_social,73301,3,True,False
SID01560,UID404,2025-03-08 08:54:27,2025-03-08 09:03:27,desktop,paid_search,60601,4,False,True
SID01561,UID260,2025-03-08 03:32:56,2025-03-08 03:38:56,tablet,organic,90001,1,True,False
SID01562,UID137,2025-03-19 16:57:07,2025-03-19 17:15:07,mobile,organic,73301,1,True,False
SID01563,UID421,2025-03-24 00:08:08,2025-03-24 00:26:08,mobile,paid_search,60601,2,False,False
SID01564,UID2,2025-03-15 01:11:40,2025-03-15 01:28:40,desktop,paid_search,90001,3,False,False
SID01565,UID145,2025-03-11 01:18:33,2025-03-11 01:35:33,tablet,direct,10001,1,True,False
SID01566,UID372,2025-03-06 15:45:38,2025-03-06 15:53:38,desktop,organic,85001,2,False,False
SID01567,UID153,2025-03-30 01:41:58,2025-03-30 01:59:58,desktop,organic,73301,1,True,False
SID01568,UID429,2025-03-20 12:48:40,2025-03-20 12:52:40,desktop,organic,60601,1,True,False
SID01569,UID301,2025-03-28 06:41:47,2025-03-28 06:59:47,mobile,direct,60601,3,False,False
SID01570,UID297,2025-03-12 19:11:46,2025-03-12 19:24:46,desktop,paid_search,90001,5,False,False
SID01571,UID338,2025-03-17 16:11:57,2025-03-17 16:29:57,desktop,paid_social,85001,4,False,False
SID01572,UID251,2025-03-09 09:49:21,2025-03-09 09:55:21,mobile,paid_search,90001,5,False,False
SID01573,UID444,2025-03-30 07:22:50,2025-03-30 07:38:50,mobile,paid_search,73301,5,True,False
SID01574,UID77,2025-03-27 09:59:35,2025-03-27 10:09:35,desktop,organic,60601,3,False,False
SID01575,UID229,2025-03-23 01:48:36,2025-03-23 01:51:36,mobile,paid_search,73301,2,False,False
SID01576,UID276,2025-03-10 16:06:46,2025-03-10 16:16:46,tablet,organic,60601,5,False,False
SID01577,UID248,2025-03-12 02:04:24,2025-03-12 02:08:24,desktop,organic,10001,5,False,False
SID01578,UID177,2025-03-24 04:01:33,2025-03-24 04:06:33,tablet,organic,60601,2,False,False
SID01579,UID171,2025-03-24 14:15:16,2025-03-24 14:28:16,mobile,organic,60601,3,False,False
SID01580,UID283,2025-03-01 13:34:31,2025-03-01 13:43:31,mobile,organic,85001,5,False,False
SID01581,UID391,2025-03-02 16:32:23,2025-03-02 16:44:23,tablet,paid_search,85001,3,False,False
SID01582,UID279,2025-03-16 00:42:16,2025-03-16 00:49:16,mobile,paid_social,90001,2,True,False
SID01583,UID194,2025-03-01 00:36:53,2025-03-01 00:51:53,mobile,organic,60601,4,False,False
SID01584,UID234,2025-03-25 23:23:06,2025-03-25 23:24:06,mobile,paid_search,73301,3,False,False
SID01585,UID478,2025-03-17 10:32:27,2025-03-17 10:37:27,mobile,paid_social,10001,3,False,False
SID01586,UID165,2025-03-13 21:01:40,2025-03-13 21:13:40,mobile,direct,73301,4,False,False
SID01587,UID446,2025-03-27 11:38:02,2025-03-27 11:51:02,desktop,organic,10001,3,False,False
SID01588,UID97,2025-03-09 08:55:17,2025-03-09 09:03:17,mobile,paid_social,10001,3,False,False
SID01589,UID358,2025-03-08 04:37:06,2025-03-08 04:44:06,desktop,paid_search,90001,2,False,False
SID01590,UID123,2025-03-28 01:44:09,2025-03-28 02:03:09,mobile,organic,60601,2,True,False
SID01591,UID293,2025-03-01 16:50:00,2025-03-01 17:04:00,desktop,paid_social,85001,4,False,False
SID01592,UID197,2025-03-03 12:15:53,2025-03-03 12:19:53,tablet,organic,90001,1,True,False
SID01593,UID120,2025-03-07 18:34:21,2025-03-07 18:46:21,mobile,organic,60601,2,True,False
SID01594,UID439,2025-03-20 12:47:47,2025-03-20 13:04:47,desktop,organic,60601,5,False,False
SID01595,UID398,2025-03-05 10:19:45,2025-03-05 10:23:45,desktop,organic,60601,2,False,False
SID01596,UID211,2025-03-30 14:17:17,2025-03-30 14:21:17,mobile,paid_search,60601,2,False,False
SID01597,UID23,2025-03-04 05:03:16,2025-03-04 05:19:16,mobile,paid_social,10001,4,True,False
SID01598,UID163,2025-03-07 14:45:52,2025-03-07 15:04:52,desktop,paid_social,10001,3,False,False
SID01599,UID382,2025-03-29 08:17:34,2025-03-29 08:24:34,desktop,organic,90001,4,False,False
SID01600,UID243,2025-03-26 13:35:41,2025-03-26 13:49:41,desktop,paid_social,90001,5,False,True
SID01601,UID362,2025-03-09 02:07:04,2025-03-09 02:20:04,mobile,paid_social,10001,1,True,False
SID01602,UID468,2025-03-10 23:35:41,2025-03-10 23:47:41,mobile,organic,90001,1,True,False
SID01603,UID416,2025-03-29 16:20:28,2025-03-29 16:36:28,desktop,paid_search,90001,3,False,True
SID01604,UID196,2025-03-29 10:38:25,2025-03-29 10:53:25,tablet,paid_search,73301,5,False,False
SID01605,UID198,2025-03-14 08:46:37,2025-03-14 08:48:37,mobile,direct,90001,0,False,False
SID01606,UID340,2025-03-02 10:13:09,2025-03-02 10:14:09,desktop,organic,73301,2,False,False
SID01607,UID406,2025-03-13 14:59:15,2025-03-13 15:05:15,desktop,paid_search,73301,1,True,False
SID01608,UID421,2025-03-28 02:45:39,2025-03-28 02:48:39,mobile,organic,10001,4,False,False
SID01609,UID334,2025-03-01 03:05:07,2025-03-01 03:12:07,mobile,paid_social,60601,6,False,False
SID01610,UID78,2025-03-25 16:03:56,2025-03-25 16:19:56,desktop,paid_social,90001,3,False,False
SID01611,UID254,2025-03-06 03:29:21,2025-03-06 03:34:21,desktop,paid_search,85001,5,False,False
SID01612,UID494,2025-03-18 13:58:58,2025-03-18 14:10:58,desktop,paid_search,60601,2,False,False
SID01613,UID19,2025-03-19 10:06:50,2025-03-19 10:22:50,mobile,paid_search,73301,2,False,False
SID01614,UID65,2025-03-16 13:44:02,2025-03-16 13:57:02,tablet,organic,85001,3,False,True
SID01615,UID258,2025-03-06 21:14:33,2025-03-06 21:21:33,desktop,paid_search,73301,4,False,False
SID01616,UID495,2025-03-27 08:18:51,2025-03-27 08:29:51,tablet,paid_social,90001,3,False,False
SID01617,UID303,2025-03-25 05:19:38,2025-03-25 05:34:38,desktop,paid_search,85001,4,False,False
SID01618,UID170,2025-03-10 20:10:37,2025-03-10 20:25:37,desktop,paid_social,90001,4,False,False
SID01619,UID446,2025-03-25 08:23:30,2025-03-25 08:37:30,mobile,paid_social,60601,6,False,False
SID01620,UID52,2025-03-18 15:50:53,2025-03-18 16:08:53,desktop,organic,60601,3,False,True
SID01621,UID448,2025-03-27 23:44:07,2025-03-27 23:58:07,desktop,paid_social,85001,5,False,False
SID01622,UID433,2025-03-28 10:59:45,2025-03-28 11:01:45,mobile,organic,10001,4,False,False
SID01623,UID226,2025-03-16 12:44:48,2025-03-16 12:56:48,mobile,paid_search,85001,2,False,False
SID01624,UID52,2025-03-13 19:38:45,2025-03-13 19:56:45,mobile,organic,90001,4,False,False
SID01625,UID270,2025-03-27 18:11:19,2025-03-27 18:21:19,mobile,organic,85001,3,False,False
SID01626,UID467,2025-03-14 04:52:54,2025-03-14 04:53:54,desktop,paid_search,85001,4,False,False
SID01627,UID234,2025-03-20 22:01:37,2025-03-20 22:19:37,tablet,paid_search,73301,3,False,True
SID01628,UID8,2025-03-01 17:29:05,2025-03-01 17:39:05,desktop,organic,10001,2,False,False
SID01629,UID370,2025-03-02 21:20:37,2025-03-02 21:38:37,tablet,direct,73301,2,False,False
SID01630,UID74,2025-03-07 10:06:57,2025-03-07 10:22:57,mobile,organic,73301,2,False,False
SID01631,UID210,2025-03-11 17:51:42,2025-03-11 17:55:42,desktop,paid_social,60601,4,False,False
SID01632,UID446,2025-03-24 16:47:30,2025-03-24 17:01:30,mobile,organic,73301,4,True,False
SID01633,UID336,2025-03-25 13:48:48,2025-03-25 14:07:48,mobile,organic,10001,4,True,False
SID01634,UID497,2025-03-10 23:21:17,2025-03-10 23:28:17,desktop,direct,10001,1,True,False
SID01635,UID80,2025-03-22 01:44:48,2025-03-22 01:53:48,desktop,paid_search,85001,4,False,False
SID01636,UID39,2025-03-29 11:25:08,2025-03-29 11:35:08,desktop,paid_social,73301,2,False,False
SID01637,UID241,2025-03-20 15:12:14,2025-03-20 15:24:14,mobile,paid_search,85001,0,True,False
SID01638,UID401,2025-03-17 22:13:59,2025-03-17 22:14:59,desktop,paid_search,85001,3,False,False
SID01639,UID497,2025-03-21 09:03:23,2025-03-21 09:08:23,desktop,organic,60601,3,False,False
SID01640,UID136,2025-03-10 01:38:43,2025-03-10 01:54:43,desktop,paid_search,10001,4,False,False
SID01641,UID174,2025-03-08 08:32:32,2025-03-08 08:44:32,mobile,organic,60601,2,True,False
SID01642,UID320,2025-03-09 22:22:35,2025-03-09 22:30:35,mobile,paid_social,85001,3,True,False
SID01643,UID355,2025-03-13 05:10:48,2025-03-13 05:26:48,mobile,paid_search,85001,7,True,False
SID01644,UID204,2025-03-10 21:56:33,2025-03-10 22:01:33,desktop,paid_social,85001,2,False,False
SID01645,UID333,2025-03-23 08:05:26,2025-03-23 08:24:26,desktop,paid_search,10001,2,False,False
SID01646,UID42,2025-03-15 17:17:45,2025-03-15 17:28:45,mobile,organic,10001,2,False,False
SID01647,UID437,2025-03-23 19:32:51,2025-03-23 19:39:51,mobile,paid_social,85001,1,True,False
SID01648,UID169,2025-03-30 14:58:55,2025-03-30 15:06:55,desktop,paid_social,60601,1,True,False
SID01649,UID437,2025-03-23 09:17:04,2025-03-23 09:25:04,mobile,organic,85001,3,False,False
SID01650,UID346,2025-03-04 16:27:44,2025-03-04 16:30:44,desktop,organic,60601,2,False,False
SID01651,UID440,2025-03-09 11:15:13,2025-03-09 11:29:13,mobile,paid_social,10001,3,True,False
SID01652,UID274,2025-03-30 07:44:45,2025-03-30 07:57:45,desktop,paid_social,90001,4,False,False
SID01653,UID195,2025-03-08 22:01:41,2025-03-08 22:04:41,desktop,organic,60601,5,False,False
SID01654,UID489,2025-03-24 11:29:48,2025-03-24 11:38:48,desktop,paid_social,85001,6,False,False
SID01655,UID163,2025-03-26 06:28:50,2025-03-26 06:47:50,mobile,direct,90001,2,True,False
SID01656,UID321,2025-03-30 11:39:02,2025-03-30 11:55:02,mobile,organic,10001,4,False,False
SID01657,UID368,2025-03-05 07:42:28,2025-03-05 07:43:28,mobile,paid_social,90001,0,True,False
SID01658,UID455,2025-03-01 03:44:53,2025-03-01 04:01:53,desktop,paid_search,60601,3,False,False
SID01659,UID389,2025-03-27 03:10:51,2025-03-27 03:15:51,desktop,paid_search,85001,2,False,False
SID01660,UID250,2025-03-16 13:31:57,2025-03-16 13:38:57,desktop,paid_search,90001,3,False,False
SID01661,UID447,2025-03-14 15:50:54,2025-03-14 15:52:54,mobile,direct,10001,3,False,False
SID01662,UID278,2025-03-14 11:53:11,2025-03-14 12:01:11,desktop,paid_social,73301,2,False,False
SID01663,UID19,2025-03-14 03:09:49,2025-03-14 03:26:49,desktop,direct,90001,3,False,True
SID01664,UID317,2025-03-07 19:54:07,2025-03-07 20:10:07,desktop,paid_social,10001,8,False,False
SID01665,UID36,2025-03-18 01:00:26,2025-03-18 01:11:26,desktop,organic,73301,2,False,True
SID01666,UID121,2025-03-19 04:31:39,2025-03-19 04:50:39,desktop,paid_search,85001,2,False,False
SID01667,UID324,2025-03-22 04:19:17,2025-03-22 04:22:17,desktop,paid_search,90001,1,True,False
SID01668,UID351,2025-03-30 23:33:30,2025-03-30 23:37:30,mobile,organic,73301,3,False,False
SID01669,UID472,2025-03-30 06:03:05,2025-03-30 06:19:05,mobile,organic,10001,3,False,False
SID01670,UID148,2025-03-09 13:45:58,2025-03-09 14:00:58,desktop,paid_social,73301,5,False,True
SID01671,UID117,2025-03-07 03:55:41,2025-03-07 04:14:41,mobile,paid_social,90001,5,False,False
SID01672,UID383,2025-03-03 05:55:11,2025-03-03 06:14:11,mobile,organic,60601,1,True,False
SID01673,UID47,2025-03-30 14:50:13,2025-03-30 14:54:13,tablet,organic,85001,2,False,False
SID01674,UID223,2025-03-22 23:46:23,2025-03-22 23:50:23,mobile,direct,90001,3,False,False
SID01675,UID51,2025-03-14 01:00:02,2025-03-14 01:17:02,mobile,organic,73301,4,False,False
SID01676,UID390,2025-03-17 14:43:26,2025-03-17 14:57:26,desktop,paid_social,60601,1,True,False
SID01677,UID325,2025-03-10 10:12:18,2025-03-10 10:30:18,desktop,paid_search,10001,3,False,False
SID01678,UID361,2025-03-14 13:46:19,2025-03-14 14:04:19,mobile,direct,10001,0,False,False
SID01679,UID447,2025-03-14 19:05:36,2025-03-14 19:16:36,desktop,paid_social,60601,2,False,False
SID01680,UID52,2025-03-27 19:23:17,2025-03-27 19:32:17,mobile,direct,10001,7,False,False
SID01681,UID228,2025-03-27 04:11:38,2025-03-27 04:18:38,desktop,organic,10001,4,False,True
SID01682,UID86,2025-03-22 14:38:28,2025-03-22 14:57:28,tablet,paid_social,10001,2,False,False
SID01683,UID356,2025-03-13 10:56:19,2025-03-13 11:09:19,desktop,paid_social,90001,6,False,True
SID01684,UID154,2025-03-12 19:32:23,2025-03-12 19:51:23,tablet,paid_search,10001,3,False,False
SID01685,UID463,2025-03-16 10:09:41,2025-03-16 10:23:41,desktop,organic,85001,2,False,True
SID01686,UID15,2025-03-28 05:05:39,2025-03-28 05:14:39,desktop,paid_social,10001,2,False,False
SID01687,UID24,2025-03-09 13:59:40,2025-03-09 14:14:40,desktop,paid_search,10001,3,False,True
SID01688,UID167,2025-03-06 06:55:37,2025-03-06 07:14:37,desktop,paid_social,60601,4,False,False
SID01689,UID408,2025-03-23 21:36:19,2025-03-23 21:46:19,desktop,organic,85001,2,False,False
SID01690,UID29,2025-03-09 19:01:28,2025-03-09 19:05:28,mobile,paid_social,10001,4,False,False
SID01691,UID151,2025-03-15 06:58:32,2025-03-15 07:00:32,desktop,organic,73301,0,False,False
SID01692,UID184,2025-03-30 18:26:35,2025-03-30 18:44:35,mobile,paid_social,10001,2,True,False
SID01693,UID192,2025-03-14 18:05:52,2025-03-14 18:21:52,desktop,organic,60601,5,False,False
SID01694,UID221,2025-03-14 07:33:58,2025-03-14 07:37:58,mobile,paid_search,90001,2,False,False
SID01695,UID75,2025-03-24 15:59:36,2025-03-24 16:02:36,mobile,paid_social,60601,1,True,False
SID01696,UID126,2025-03-29 02:23:09,2025-03-29 02:42:09,tablet,organic,85001,0,False,False
SID01697,UID272,2025-03-20 22:56:32,2025-03-20 22:59:32,mobile,paid_search,73301,2,False,False
SID01698,UID211,2025-03-25 22:26:35,2025-03-25 22:35:35,desktop,direct,85001,7,False,True
SID01699,UID290,2025-03-19 17:48:24,2025-03-19 17:56:24,mobile,paid_search,85001,5,True,False
SID01700,UID350,2025-03-19 02:33:51,2025-03-19 02:49:51,mobile,organic,73301,3,True,False
SID01701,UID406,2025-03-18 12:11:34,2025-03-18 12:22:34,mobile,organic,10001,2,True,False
SID01702,UID93,2025-03-23 12:34:36,2025-03-23 12:53:36,mobile,paid_social,73301,2,False,False
SID01703,UID88,2025-03-05 19:13:55,2025-03-05 19:25:55,desktop,paid_social,60601,4,False,False
SID01704,UID90,2025-03-30 15:16:09,2025-03-30 15:30:09,desktop,paid_search,85001,3,False,False
SID01705,UID41,2025-03-22 14:04:36,2025-03-22 14:14:36,desktop,paid_social,60601,3,False,False
SID01706,UID313,2025-03-19 11:31:54,2025-03-19 11:33:54,desktop,paid_social,60601,5,False,False
SID01707,UID446,2025-03-06 19:02:30,2025-03-06 19:07:30,mobile,organic,90001,3,False,False
SID01708,UID196,2025-03-25 06:14:57,2025-03-25 06:20:57,tablet,paid_search,10001,1,True,False
SID01709,UID318,2025-03-23 01:08:58,2025-03-23 01:25:58,mobile,paid_search,85001,3,False,False
SID01710,UID350,2025-03-23 01:59:06,2025-03-23 02:13:06,desktop,paid_search,60601,4,False,False
SID01711,UID124,2025-03-16 22:29:45,2025-03-16 22:45:45,desktop,organic,60601,4,False,False
SID01712,UID255,2025-03-22 12:35:13,2025-03-22 12:43:13,desktop,organic,10001,1,True,False
SID01713,UID468,2025-03-09 01:09:20,2025-03-09 01:27:20,tablet,direct,60601,3,False,False
SID01714,UID299,2025-03-14 09:59:47,2025-03-14 10:12:47,mobile,organic,60601,6,False,False
SID01715,UID74,2025-03-20 13:56:22,2025-03-20 13:57:22,desktop,organic,60601,3,False,False
SID01716,UID119,2025-03-07 09:09:28,2025-03-07 09:15:28,mobile,organic,85001,4,False,False
SID01717,UID237,2025-03-14 23:27:44,2025-03-14 23:40:44,mobile,paid_search,60601,3,False,False
SID01718,UID327,2025-03-29 03:39:42,2025-03-29 03:49:42,tablet,paid_search,73301,3,False,False
SID01719,UID131,2025-03-11 05:11:01,2025-03-11 05:12:01,mobile,organic,90001,3,True,False
SID01720,UID236,2025-03-06 16:48:53,2025-03-06 16:49:53,tablet,paid_search,73301,2,False,True
SID01721,UID131,2025-03-03 10:42:47,2025-03-03 10:56:47,desktop,paid_search,60601,3,False,True
SID01722,UID342,2025-03-15 06:13:55,2025-03-15 06:14:55,mobile,organic,73301,5,False,False
SID01723,UID5,2025-03-16 16:44:13,2025-03-16 17:01:13,tablet,organic,73301,1,True,False
SID01724,UID461,2025-03-11 02:39:16,2025-03-11 02:51:16,mobile,paid_social,90001,5,True,False
SID01725,UID412,2025-03-14 22:42:47,2025-03-14 22:51:47,mobile,organic,60601,4,False,False
SID01726,UID239,2025-03-27 22:16:39,2025-03-27 22:34:39,mobile,organic,73301,4,False,False
SID01727,UID462,2025-03-01 09:01:14,2025-03-01 09:06:14,desktop,paid_social,85001,7,False,False
SID01728,UID148,2025-03-21 16:55:15,2025-03-21 17:08:15,desktop,paid_search,85001,7,False,False
SID01729,UID347,2025-03-07 11:00:56,2025-03-07 11:01:56,desktop,organic,10001,5,False,True
SID01730,UID280,2025-03-04 04:43:49,2025-03-04 04:54:49,mobile,organic,90001,2,True,False
SID01731,UID81,2025-03-22 05:56:51,2025-03-22 06:00:51,mobile,organic,60601,0,False,False
SID01732,UID38,2025-03-28 14:20:56,2025-03-28 14:24:56,desktop,paid_social,60601,4,False,False
SID01733,UID227,2025-03-02 15:39:08,2025-03-02 15:40:08,desktop,paid_search,90001,3,False,False
SID01734,UID484,2025-03-12 13:57:39,2025-03-12 14:08:39,mobile,paid_search,90001,8,True,False
SID01735,UID177,2025-03-23 06:28:40,2025-03-23 06:38:40,desktop,paid_search,90001,3,False,True
SID01736,UID301,2025-03-22 21:52:25,2025-03-22 21:54:25,mobile,paid_search,90001,1,True,False
SID01737,UID154,2025-03-19 20:00:43,2025-03-19 20:14:43,desktop,organic,85001,2,False,False
SID01738,UID328,2025-03-08 22:05:01,2025-03-08 22:13:01,desktop,paid_search,90001,1,True,False
SID01739,UID493,2025-03-05 09:30:26,2025-03-05 09:47:26,tablet,direct,60601,2,False,False
SID01740,UID218,2025-03-07 11:06:46,2025-03-07 11:21:46,desktop,organic,85001,2,False,False
SID01741,UID354,2025-03-28 17:46:44,2025-03-28 17:51:44,desktop,paid_search,85001,5,False,False
SID01742,UID129,2025-03-02 21:17:45,2025-03-02 21:21:45,desktop,paid_search,10001,2,False,False
SID01743,UID234,2025-03-16 09:52:06,2025-03-16 09:57:06,tablet,paid_search,10001,5,False,False
SID01744,UID433,2025-03-11 16:30:42,2025-03-11 16:37:42,desktop,paid_social,73301,3,False,False
SID01745,UID155,2025-03-02 21:15:01,2025-03-02 21:28:01,tablet,organic,85001,3,False,True
SID01746,UID102,2025-03-12 04:16:03,2025-03-12 04:18:03,mobile,organic,73301,1,True,False
SID01747,UID197,2025-03-08 08:29:49,2025-03-08 08:33:49,tablet,organic,73301,2,False,False
SID01748,UID437,2025-03-04 06:40:03,2025-03-04 06:49:03,desktop,organic,10001,2,False,False
SID01749,UID248,2025-03-21 00:49:05,2025-03-21 01:05:05,desktop,paid_search,73301,4,False,False
SID01750,UID55,2025-03-10 22:31:23,2025-03-10 22:50:23,mobile,paid_search,85001,6,False,False
SID01751,UID122,2025-03-10 04:07:31,2025-03-10 04:20:31,desktop,paid_social,60601,5,False,False
SID01752,UID196,2025-03-19 08:09:33,2025-03-19 08:26:33,mobile,organic,90001,3,False,False
SID01753,UID293,2025-03-17 13:30:47,2025-03-17 13:42:47,desktop,paid_social,10001,3,False,False
SID01754,UID184,2025-03-24 11:49:43,2025-03-24 11:56:43,desktop,paid_search,10001,2,False,True
SID01755,UID295,2025-03-04 12:36:28,2025-03-04 12:48:28,tablet,direct,10001,1,True,False
SID01756,UID152,2025-03-29 05:37:56,2025-03-29 05:43:56,mobile,organic,73301,2,False,False
SID01757,UID359,2025-03-19 12:35:41,2025-03-19 12:49:41,desktop,organic,10001,4,False,True
SID01758,UID152,2025-03-21 06:50:03,2025-03-21 07:03:03,mobile,paid_social,85001,3,False,False
SID01759,UID12,2025-03-25 05:28:36,2025-03-25 05:44:36,mobile,paid_search,73301,3,False,False
SID01760,UID425,2025-03-26 04:06:02,2025-03-26 04:21:02,mobile,direct,90001,6,False,False
SID01761,UID338,2025-03-02 12:33:22,2025-03-02 12:38:22,tablet,paid_social,73301,1,True,False
SID01762,UID203,2025-03-21 03:39:38,2025-03-21 03:43:38,desktop,organic,73301,0,False,False
SID01763,UID141,2025-03-07 11:37:25,2025-03-07 11:49:25,desktop,paid_search,85001,3,False,False
SID01764,UID5,2025-03-01 04:12:37,2025-03-01 04:13:37,mobile,organic,10001,3,False,False
SID01765,UID290,2025-03-26 17:05:25,2025-03-26 17:16:25,mobile,paid_social,90001,4,False,False
SID01766,UID443,2025-03-22 22:46:59,2025-03-22 22:52:59,mobile,organic,60601,6,False,False
SID01767,UID352,2025-03-08 01:41:24,2025-03-08 01:45:24,mobile,organic,90001,4,False,False
SID01768,UID399,2025-03-03 16:26:29,2025-03-03 16:45:29,mobile,paid_search,60601,3,False,False
SID01769,UID382,2025-03-26 04:07:41,2025-03-26 04:09:41,desktop,organic,10001,6,False,False
SID01770,UID499,2025-03-28 22:39:46,2025-03-28 22:43:46,desktop,paid_social,90001,5,False,False
SID01771,UID26,2025-03-11 20:22:16,2025-03-11 20:39:16,tablet,organic,10001,4,False,True
SID01772,UID467,2025-03-13 01:08:13,2025-03-13 01:14:13,desktop,paid_search,10001,2,False,False
SID01773,UID311,2025-03-22 23:04:54,2025-03-22 23:07:54,mobile,organic,60601,2,False,False
SID01774,UID382,2025-03-15 13:41:28,2025-03-15 13:54:28,desktop,organic,60601,2,False,False
SID01775,UID255,2025-03-08 00:18:18,2025-03-08 00:30:18,desktop,organic,73301,1,True,False
SID01776,UID427,2025-03-02 02:25:11,2025-03-02 02:34:11,desktop,direct,73301,2,False,False
SID01777,UID463,2025-03-26 02:58:00,2025-03-26 03:01:00,desktop,organic,73301,2,False,False
SID01778,UID463,2025-03-24 11:35:53,2025-03-24 11:50:53,desktop,organic,60601,2,False,False
SID01779,UID147,2025-03-25 10:02:36,2025-03-25 10:04:36,tablet,paid_social,60601,4,False,True
SID01780,UID398,2025-03-25 06:13:46,2025-03-25 06:18:46,mobile,paid_search,90001,4,False,False
